event,lon,lat,id,geo,datetime
12049682836,-75.08,63.197,128146,POINT (-75.08 63.197),2014-12-07 21:57:00.000
12049691761,-75.109,63.475,201671,POINT (-75.10899999999999 63.475),2005-12-16 11:39:00.000
12049686120,-75.135,63.318,128151,POINT (-75.13500000000001 63.318),2014-12-29 10:01:00.000
12049691972,-75.149,63.386,201671,POINT (-75.149 63.386),2005-12-30 09:23:00.000
12049661037,-75.151,62.687,128152,POINT (-75.151 62.687),2014-05-08 15:41:00.000
12049658208,-75.167,63.483,128151,POINT (-75.167 63.483),2014-01-20 15:41:00.000
12049691475,-75.174,63.441,201671,POINT (-75.17400000000001 63.441),2005-11-29 23:54:00.000
12049682860,-75.174,63.389,128146,POINT (-75.17400000000001 63.389),2014-12-15 17:56:00.000
12049682816,-75.192,63.205,128146,POINT (-75.19199999999999 63.205),2014-12-03 05:21:00.000
12049691754,-75.202,63.32,201671,POINT (-75.202 63.32),2005-12-15 23:26:00.000
12049650021,-75.213,63.369,114505,POINT (-75.21299999999999 63.369),2013-05-31 17:55:00.000
12049682810,-75.238,63.18,128146,POINT (-75.238 63.18),2014-12-01 07:53:00.000
12049691812,-75.258,63.289,201671,POINT (-75.258 63.289),2005-12-18 22:14:00.000
12049660313,-75.266,63.237,128152,POINT (-75.26600000000001 63.237),2013-11-27 13:27:00.000
12049655817,-75.269,62.678,128150,POINT (-75.26900000000001 62.678),2014-01-18 03:15:00.000
12049682858,-75.283,63.223,128146,POINT (-75.283 63.223),2014-12-15 05:42:00.000
12049658236,-75.284,63.359,128151,POINT (-75.28400000000001 63.359),2014-01-30 13:45:00.000
12049655607,-75.295,63.352,128150,POINT (-75.295 63.352),2013-11-25 16:00:00.000
12049650105,-75.297,63.392,114505,POINT (-75.297 63.392),2013-06-08 13:51:00.000
12049691791,-75.322,63.389,201671,POINT (-75.322 63.389),2005-12-17 19:05:00.000
12049691950,-75.327,63.47,201671,POINT (-75.327 63.47),2005-12-28 10:13:00.000
12049682821,-75.329,63.113,128146,POINT (-75.32899999999999 63.113),2014-12-03 17:36:00.000
12049681963,-75.343,62.75,128146,POINT (-75.343 62.75),2013-12-05 23:57:00.000
12049691781,-75.344,63.487,201671,POINT (-75.34399999999999 63.487),2005-12-17 06:19:00.000
12049682848,-75.382,63.223,128146,POINT (-75.38200000000001 63.223),2014-12-11 13:43:00.000
12049650051,-75.419,63.46,114505,POINT (-75.419 63.46),2013-06-03 17:49:00.000
12049691819,-75.444,63.496,201671,POINT (-75.444 63.496),2005-12-19 10:22:00.000
12049691798,-75.445,63.74,201671,POINT (-75.44499999999999 63.74),2005-12-18 09:27:00.000
12049655605,-75.447,63.398,128150,POINT (-75.447 63.398),2013-11-25 01:09:00.000
12049691829,-75.456,63.608,201671,POINT (-75.456 63.608),2005-12-20 00:06:00.000
12049650037,-75.468,63.52,114505,POINT (-75.468 63.52),2013-06-02 13:19:00.000
12049650064,-75.482,63.454,114505,POINT (-75.482 63.454),2013-06-05 00:05:00.000
12049692014,-75.484,63.52,201671,POINT (-75.48399999999999 63.52),2005-12-31 22:04:00.000
12049691965,-75.492,63.401,201671,POINT (-75.492 63.401),2005-12-29 12:35:00.000
12049661027,-75.494,62.777,128152,POINT (-75.494 62.777),2014-05-08 01:14:00.000
12049650088,-75.513,63.598,114505,POINT (-75.51300000000001 63.598),2013-06-06 20:01:00.000
12049650059,-75.514,63.53,114505,POINT (-75.514 63.53),2013-06-04 07:56:00.000
12049691999,-75.537,63.501,201671,POINT (-75.53700000000001 63.501),2005-12-31 10:37:00.000
12049686087,-75.544,63.477,128151,POINT (-75.544 63.477),2014-12-19 18:07:00.000
12049650031,-75.546,63.499,114505,POINT (-75.54600000000001 63.499),2013-06-02 00:08:00.000
12049684441,-75.547,63.205,128150,POINT (-75.547 63.205),2014-12-19 01:57:00.000
12049658073,-75.552,63.435,128151,POINT (-75.55200000000001 63.435),2013-12-19 09:26:00.000
12049691960,-75.555,63.429,201671,POINT (-75.55500000000001 63.429),2005-12-28 23:29:00.000
12049655601,-75.566,63.517,128150,POINT (-75.566 63.517),2013-11-23 01:55:00.000
12049686144,-75.57,63.178,128151,POINT (-75.56999999999999 63.178),2015-01-08 01:32:00.000
12049649744,-75.599,63.123,114505,POINT (-75.599 63.123),2013-03-27 13:52:00.000
12049650102,-75.604,63.512,114505,POINT (-75.604 63.512),2013-06-08 01:28:00.000
12049650095,-75.605,63.661,114505,POINT (-75.605 63.661),2013-06-07 09:25:00.000
12049655602,-75.608,63.532,128150,POINT (-75.608 63.532),2013-11-23 17:57:00.000
12049649741,-75.623,63.195,114505,POINT (-75.623 63.195),2013-03-27 01:15:00.000
12049691987,-75.624,63.482,201671,POINT (-75.624 63.482),2005-12-30 22:24:00.000
12049650118,-75.639,63.466,114505,POINT (-75.639 63.466),2013-06-09 15:44:00.000
12049650112,-75.641,63.448,114505,POINT (-75.64100000000001 63.448),2013-06-09 03:35:00.000
12049680241,-75.656,63.014,128145,POINT (-75.65600000000001 63.014),2014-04-02 07:00:00.000
12049650080,-75.665,63.572,114505,POINT (-75.66500000000001 63.572),2013-06-06 07:26:00.000
12049655599,-75.668,63.89,128150,POINT (-75.66800000000001 63.89),2013-11-21 15:23:00.000
12049686129,-75.675,62.926,128151,POINT (-75.675 62.926),2015-01-03 00:04:00.000
12049681938,-75.712,63.254,128146,POINT (-75.712 63.254),2013-11-25 01:07:00.000
12049650071,-75.727,63.609,114505,POINT (-75.727 63.609),2013-06-05 13:39:00.000
12049681942,-75.751,63.131,128146,POINT (-75.751 63.131),2013-11-25 13:13:00.000
12049686090,-75.759,63.151,128151,POINT (-75.759 63.151),2014-12-21 01:19:00.000
12049686098,-75.792,63.083,128151,POINT (-75.792 63.083),2014-12-23 15:35:00.000
12049682854,-75.798,63.146,128146,POINT (-75.798 63.146),2014-12-13 09:57:00.000
12049682808,-75.82,63.474,128146,POINT (-75.81999999999999 63.474),2014-11-29 19:57:00.000
12049686058,-75.83,63.405,128151,POINT (-75.83 63.405),2014-12-11 15:58:00.000
12049686094,-75.843,63.237,128151,POINT (-75.843 63.237),2014-12-21 16:06:00.000
12049658070,-75.843,63.504,128151,POINT (-75.843 63.504),2013-12-17 15:52:00.000
12049655820,-75.852,62.793,128150,POINT (-75.852 62.793),2014-01-18 15:27:00.000
12049681949,-75.86,62.79,128146,POINT (-75.86 62.79),2013-12-01 07:44:00.000
12049684394,-75.897,64.236,128150,POINT (-75.89700000000001 64.236),2014-11-29 01:18:00.000
12049691934,-75.9,63.756,201671,POINT (-75.90000000000001 63.756),2005-12-27 08:50:00.000
12049683599,-75.902,73.048,128148,POINT (-75.902 73.048),2013-11-01 15:36:00.000
12049658064,-75.932,63.462,128151,POINT (-75.932 63.462),2013-12-17 01:59:00.000
12049683869,-75.943,62.642,128148,POINT (-75.943 62.642),2014-05-06 19:30:00.000
12049691833,-75.957,63.673,201671,POINT (-75.95699999999999 63.673),2005-12-20 13:33:00.000
12049680243,-75.979,63.115,128145,POINT (-75.979 63.115),2014-04-02 21:35:00.000
12049665304,-76.002,73.06,66353,POINT (-76.002 73.06),2006-11-15 23:33:00.000
12049655642,-76.003,61.786,128150,POINT (-76.003 61.786),2013-12-05 01:07:00.000
12049682803,-76.028,63.537,128146,POINT (-76.02800000000001 63.537),2014-11-29 04:05:00.000
12049691462,-76.028,63.566,201671,POINT (-76.02800000000001 63.566),2005-11-29 07:42:00.000
12049658081,-76.038,63.437,128151,POINT (-76.038 63.437),2013-12-19 21:26:00.000
12049650046,-76.046,63.438,114505,POINT (-76.04600000000001 63.438),2013-06-03 01:34:00.000
12049691909,-76.103,63.722,201671,POINT (-76.10299999999999 63.722),2005-12-25 06:37:00.000
12049691916,-76.103,63.801,201671,POINT (-76.10299999999999 63.801),2005-12-25 22:54:00.000
12049682824,-76.108,63.147,128146,POINT (-76.108 63.147),2014-12-05 05:33:00.000
12049681971,-76.127,62.63,128146,POINT (-76.127 62.63),2013-12-11 07:54:00.000
12049691885,-76.133,63.59,201671,POINT (-76.133 63.59),2005-12-23 10:25:00.000
12049691924,-76.137,63.73,201671,POINT (-76.137 63.73),2005-12-26 12:42:00.000
12049681948,-76.143,62.806,128146,POINT (-76.143 62.806),2013-11-29 15:16:00.000
12049686063,-76.152,63.164,128151,POINT (-76.152 63.164),2014-12-13 05:38:00.000
12049681968,-76.163,62.65,128146,POINT (-76.163 62.65),2013-12-07 15:19:00.000
12049681916,-76.2,63.985,128146,POINT (-76.2 63.985),2013-11-19 01:44:00.000
12049686119,-76.214,62.847,128151,POINT (-76.214 62.847),2014-12-27 22:00:00.000
12049660556,-76.215,63.054,128152,POINT (-76.215 63.054),2014-01-16 01:47:00.000
12049686084,-76.217,63.169,128151,POINT (-76.217 63.169),2014-12-19 05:16:00.000
12049686142,-76.22,63.162,128151,POINT (-76.22 63.162),2015-01-06 19:29:00.000
12049681945,-76.226,62.872,128146,POINT (-76.226 62.872),2013-11-29 01:22:00.000
12049691843,-76.226,63.757,201671,POINT (-76.226 63.757),2005-12-21 08:16:00.000
12049663248,-76.234,73.104,128152,POINT (-76.23399999999999 73.104),2014-10-30 07:23:00.000
12049681958,-76.237,62.696,128146,POINT (-76.23699999999999 62.696),2013-12-03 19:23:00.000
12049680246,-76.243,63.144,128145,POINT (-76.24299999999999 63.144),2014-04-04 11:39:00.000
12049681951,-76.276,62.712,128146,POINT (-76.276 62.712),2013-12-03 05:40:00.000
12049686137,-76.307,63.147,128151,POINT (-76.307 63.147),2015-01-04 17:47:00.000
12049650121,-76.331,63.533,114505,POINT (-76.331 63.533),2013-06-10 05:33:00.000
12049683865,-76.351,62.64,128148,POINT (-76.351 62.64),2014-05-06 07:28:00.000
12049655597,-76.351,64.048,128150,POINT (-76.351 64.048),2013-11-21 03:20:00.000
12049691948,-76.354,63.593,201671,POINT (-76.354 63.593),2005-12-27 20:50:00.000
12049680025,-76.378,63.66,128145,POINT (-76.378 63.66),2013-11-27 13:24:00.000
12049691895,-76.387,63.693,201671,POINT (-76.387 63.693),2005-12-23 23:53:00.000
12049686130,-76.392,63.017,128151,POINT (-76.392 63.017),2015-01-04 04:03:00.000
12049681964,-76.401,62.61,128146,POINT (-76.401 62.61),2013-12-07 01:09:00.000
12049680248,-76.415,63.197,128145,POINT (-76.41500000000001 63.197),2014-04-06 09:12:00.000
12049649755,-76.421,63.089,114505,POINT (-76.42100000000001 63.089),2013-03-29 09:41:00.000
12049681934,-76.43,63.632,128146,POINT (-76.43000000000001 63.632),2013-11-23 17:13:00.000
12049691898,-76.45,63.731,201671,POINT (-76.45 63.731),2005-12-24 14:27:00.000
12049649930,-76.451,62.752,114505,POINT (-76.45099999999999 62.752),2013-05-12 15:19:00.000
12049660304,-76.455,63.022,128152,POINT (-76.455 63.022),2013-11-27 01:15:00.000
12049681943,-76.456,63.042,128146,POINT (-76.456 63.042),2013-11-27 05:05:00.000
12049686064,-76.484,63.134,128151,POINT (-76.48399999999999 63.134),2014-12-13 19:18:00.000
12049680238,-76.499,62.921,128145,POINT (-76.499 62.921),2014-03-31 15:22:00.000
12049664938,-76.511,73.921,66353,POINT (-76.511 73.92100000000001),2006-09-15 20:01:00.000
12049686126,-76.524,63.142,128151,POINT (-76.524 63.142),2014-12-31 13:39:00.000
12049680217,-76.546,62.928,128145,POINT (-76.54600000000001 62.928),2014-03-17 23:31:00.000
12049681930,-76.561,63.609,128146,POINT (-76.56100000000001 63.609),2013-11-23 05:08:00.000
12049686123,-76.578,63.0,128151,POINT (-76.578 63),2014-12-29 23:33:00.000
12049658261,-76.579,63.924,128151,POINT (-76.57899999999999 63.924),2014-02-05 17:28:00.000
12049691432,-76.606,63.854,201671,POINT (-76.60599999999999 63.854),2005-11-26 08:08:00.000
12049691687,-76.625,62.608,201671,POINT (-76.625 62.608),2005-12-13 06:57:00.000
12049686055,-76.64,63.734,128151,POINT (-76.64 63.734),2014-12-11 01:10:00.000
12049684507,-76.644,62.969,128150,POINT (-76.64400000000001 62.969),2015-01-28 01:28:00.000
12049680206,-76.645,63.025,128145,POINT (-76.645 63.025),2014-03-15 01:32:00.000
12049680019,-76.654,63.79,128145,POINT (-76.654 63.79),2013-11-25 19:49:00.000
12049686043,-76.657,64.067,128151,POINT (-76.657 64.06699999999999),2014-12-07 13:35:00.000
12049686066,-76.674,63.099,128151,POINT (-76.67400000000001 63.099),2014-12-15 04:03:00.000
12049681975,-76.675,62.525,128146,POINT (-76.675 62.525),2013-12-13 01:52:00.000
12049682795,-76.677,64.016,128146,POINT (-76.67700000000001 64.01600000000001),2014-11-27 01:18:00.000
12049680015,-76.677,63.894,128145,POINT (-76.67700000000001 63.894),2013-11-25 07:07:00.000
12049680020,-76.679,63.756,128145,POINT (-76.679 63.756),2013-11-27 01:19:00.000
12049682787,-76.682,63.829,128146,POINT (-76.682 63.829),2014-11-25 01:16:00.000
12049686040,-76.719,64.007,128151,POINT (-76.71899999999999 64.00700000000001),2014-12-07 01:10:00.000
12049680266,-76.74,63.305,128145,POINT (-76.73999999999999 63.305),2014-04-10 19:14:00.000
12049650132,-76.753,63.901,114505,POINT (-76.753 63.901),2013-06-11 07:56:00.000
12049686127,-76.76,62.972,128151,POINT (-76.76000000000001 62.972),2015-01-02 11:15:00.000
12049655823,-76.777,62.521,128150,POINT (-76.777 62.521),2014-01-20 01:26:00.000
12049680234,-76.782,62.821,128145,POINT (-76.782 62.821),2014-03-31 01:29:00.000
12049680268,-76.785,63.171,128145,POINT (-76.785 63.171),2014-04-12 01:52:00.000
12049658057,-76.79,63.731,128151,POINT (-76.79000000000001 63.731),2013-12-15 01:43:00.000
12049680013,-76.795,63.925,128145,POINT (-76.795 63.925),2013-11-23 17:47:00.000
12049691440,-76.796,63.773,201671,POINT (-76.79600000000001 63.773),2005-11-26 22:23:00.000
12049686013,-76.802,63.969,128151,POINT (-76.80200000000001 63.969),2014-11-29 05:44:00.000
12049686074,-76.812,63.09,128151,POINT (-76.812 63.09),2014-12-15 21:51:00.000
12049691407,-76.814,63.87,201671,POINT (-76.81399999999999 63.87),2005-11-25 06:44:00.000
12049660563,-76.822,62.614,128152,POINT (-76.822 62.614),2014-01-16 17:43:00.000
12049686124,-76.823,62.926,128151,POINT (-76.82299999999999 62.926),2014-12-31 01:16:00.000
12049680274,-76.828,63.283,128145,POINT (-76.828 63.283),2014-04-12 15:28:00.000
12049680213,-76.837,62.91,128145,POINT (-76.837 62.91),2014-03-17 01:35:00.000
12049691425,-76.843,63.911,201671,POINT (-76.843 63.911),2005-11-25 19:29:00.000
12049658255,-76.847,64.02,128151,POINT (-76.84699999999999 64.02),2014-02-05 01:23:00.000
12049684397,-76.853,63.97,128150,POINT (-76.85299999999999 63.97),2014-11-29 16:01:00.000
12049684389,-76.861,63.896,128150,POINT (-76.861 63.896),2014-11-27 10:03:00.000
12049649763,-76.864,63.03,114505,POINT (-76.864 63.03),2013-03-31 13:14:00.000
12049658263,-76.89,63.975,128151,POINT (-76.89 63.975),2014-02-07 01:56:00.000
12049639201,-76.894,73.479,66358,POINT (-76.89400000000001 73.479),2006-11-17 11:16:00.000
12049691869,-76.895,63.994,201671,POINT (-76.895 63.994),2005-12-22 11:14:00.000
12049658060,-76.9,63.686,128151,POINT (-76.90000000000001 63.686),2013-12-15 15:11:00.000
12049680254,-76.902,63.307,128145,POINT (-76.902 63.307),2014-04-08 15:20:00.000
12049686024,-76.91,63.913,128151,POINT (-76.91 63.913),2014-12-01 17:44:00.000
12049686017,-76.913,63.987,128151,POINT (-76.913 63.987),2014-11-29 20:06:00.000
12049680233,-76.921,62.5,128145,POINT (-76.92100000000001 62.5),2014-03-29 15:48:00.000
12049658242,-76.929,63.993,128151,POINT (-76.929 63.993),2014-02-01 05:12:00.000
12049658267,-76.93,63.997,128151,POINT (-76.93000000000001 63.997),2014-02-07 15:23:00.000
12049658250,-76.94,64.038,128151,POINT (-76.94 64.038),2014-02-01 18:02:00.000
12049691443,-76.951,63.983,201671,POINT (-76.95099999999999 63.983),2005-11-27 11:13:00.000
12049682786,-76.954,63.938,128146,POINT (-76.95399999999999 63.938),2014-11-23 19:35:00.000
12049684560,-76.963,62.721,128150,POINT (-76.96299999999999 62.721),2015-03-19 15:26:00.000
12049686052,-76.965,64.075,128151,POINT (-76.965 64.075),2014-12-09 21:34:00.000
12049680262,-76.97,63.252,128145,POINT (-76.97 63.252),2014-04-10 01:14:00.000
12049684614,-76.979,62.737,128150,POINT (-76.979 62.737),2015-04-20 16:05:00.000
12049680011,-76.985,64.0,128145,POINT (-76.985 64),2013-11-23 05:06:00.000
12049663242,-76.986,73.454,128152,POINT (-76.986 73.45399999999999),2014-10-29 17:28:00.000
12049661476,-76.992,64.241,128152,POINT (-76.992 64.241),2014-06-20 13:34:00.000
12049649777,-77.003,62.822,114505,POINT (-77.003 62.822),2013-04-02 15:32:00.000
12049682798,-77.004,63.975,128146,POINT (-77.004 63.975),2014-11-27 13:42:00.000
12049686076,-77.007,62.96,128151,POINT (-77.00700000000001 62.96),2014-12-17 09:38:00.000
12049686047,-77.018,64.15,128151,POINT (-77.018 64.15000000000001),2014-12-09 09:28:00.000
12049686037,-77.024,63.816,128151,POINT (-77.024 63.816),2014-12-05 09:18:00.000
12049684388,-77.029,63.98,128150,POINT (-77.029 63.98),2014-11-25 17:18:00.000
12049658254,-77.041,63.964,128151,POINT (-77.041 63.964),2014-02-03 19:35:00.000
12049686019,-77.043,63.922,128151,POINT (-77.04300000000001 63.922),2014-12-01 01:37:00.000
12049683986,-77.056,65.863,128150,POINT (-77.056 65.863),2014-07-24 21:45:00.000
12049686083,-77.067,62.782,128151,POINT (-77.06699999999999 62.782),2014-12-17 23:48:00.000
12049682783,-77.088,63.852,128146,POINT (-77.08799999999999 63.852),2014-11-23 07:14:00.000
12049649772,-77.106,62.891,114505,POINT (-77.10599999999999 62.891),2013-04-02 01:58:00.000
12049682792,-77.117,63.977,128146,POINT (-77.117 63.977),2014-11-25 19:50:00.000
12049680211,-77.134,62.636,128145,POINT (-77.134 62.636),2014-03-15 15:36:00.000
12049661019,-77.139,62.754,128152,POINT (-77.139 62.754),2014-05-06 03:40:00.000
12049684589,-77.146,62.672,128150,POINT (-77.146 62.672),2015-04-02 13:57:00.000
12049655592,-77.148,64.037,128150,POINT (-77.148 64.03700000000001),2013-11-19 04:00:00.000
12049658033,-77.153,63.904,128151,POINT (-77.15300000000001 63.904),2013-12-09 19:11:00.000
12049683987,-77.165,65.481,128150,POINT (-77.16500000000001 65.48099999999999),2014-07-25 11:30:00.000
12049682866,-77.168,64.06,128146,POINT (-77.16800000000001 64.06),2014-12-17 19:22:00.000
12049691449,-77.177,64.108,201671,POINT (-77.17700000000001 64.108),2005-11-27 23:42:00.000
12049682775,-77.185,64.026,128146,POINT (-77.185 64.026),2014-11-21 09:52:00.000
12049660669,-77.185,62.165,128152,POINT (-77.185 62.165),2014-02-07 15:49:00.000
12049691454,-77.188,63.851,201671,POINT (-77.188 63.851),2005-11-28 15:03:00.000
12049681920,-77.191,63.822,128146,POINT (-77.191 63.822),2013-11-21 01:17:00.000
12049682781,-77.222,64.035,128146,POINT (-77.22199999999999 64.035),2014-11-21 23:33:00.000
12049684386,-77.235,63.739,128150,POINT (-77.235 63.739),2014-11-25 01:13:00.000
12049682863,-77.26,63.911,128146,POINT (-77.26000000000001 63.911),2014-12-17 01:25:00.000
12049660300,-77.261,63.426,128152,POINT (-77.261 63.426),2013-11-25 17:18:00.000
12049682870,-77.275,63.573,128146,POINT (-77.27500000000001 63.573),2014-12-21 01:16:00.000
12049680253,-77.279,63.256,128145,POINT (-77.279 63.256),2014-04-08 01:30:00.000
12049649924,-77.282,62.593,114505,POINT (-77.282 62.593),2013-05-12 01:58:00.000
12049683587,-77.283,73.548,128148,POINT (-77.283 73.548),2013-11-01 02:00:00.000
12049691379,-77.286,63.821,201671,POINT (-77.286 63.821),2005-11-23 10:22:00.000
12049682763,-77.288,64.046,128146,POINT (-77.288 64.04600000000001),2014-11-15 19:19:00.000
12049658045,-77.296,63.982,128151,POINT (-77.29600000000001 63.982),2013-12-13 01:20:00.000
12049655862,-77.33,62.659,128150,POINT (-77.33 62.659),2014-01-30 01:58:00.000
12049682895,-77.331,62.702,128146,POINT (-77.331 62.702),2014-12-29 15:59:00.000
12049660630,-77.333,62.588,128152,POINT (-77.333 62.588),2014-01-30 01:13:00.000
12049655833,-77.34,62.562,128150,POINT (-77.34 62.562),2014-01-22 17:17:00.000
12049691397,-77.35,63.992,201671,POINT (-77.34999999999999 63.992),2005-11-24 12:29:00.000
12049684613,-77.363,62.555,128150,POINT (-77.363 62.555),2015-04-20 03:17:00.000
12049655492,-77.371,65.403,128150,POINT (-77.371 65.40300000000001),2013-10-26 09:48:00.000
12049681923,-77.373,64.002,128146,POINT (-77.373 64.002),2013-11-21 13:26:00.000
12049658052,-77.374,63.97,128151,POINT (-77.374 63.97),2013-12-13 13:37:00.000
12049660566,-77.382,62.59,128152,POINT (-77.38200000000001 62.59),2014-01-18 03:14:00.000
12049686026,-77.393,64.073,128151,POINT (-77.393 64.07299999999999),2014-12-03 01:45:00.000
12049680010,-77.393,63.925,128145,POINT (-77.393 63.925),2013-11-21 13:27:00.000
12049682769,-77.4,64.041,128146,POINT (-77.40000000000001 64.041),2014-11-19 12:03:00.000
12049655832,-77.402,62.581,128150,POINT (-77.402 62.581),2014-01-22 03:43:00.000
12049655866,-77.436,62.605,128150,POINT (-77.43600000000001 62.605),2014-01-30 15:16:00.000
12049691862,-77.459,64.033,201671,POINT (-77.459 64.033),2005-12-21 22:48:00.000
12049660848,-77.467,62.554,128152,POINT (-77.467 62.554),2014-03-27 01:52:00.000
12049684600,-77.471,62.814,128150,POINT (-77.471 62.814),2015-04-12 17:11:00.000
12049691391,-77.479,63.951,201671,POINT (-77.479 63.951),2005-11-23 22:43:00.000
12049682768,-77.485,64.057,128146,POINT (-77.485 64.057),2014-11-17 17:11:00.000
12049686032,-77.488,64.032,128151,POINT (-77.488 64.032),2014-12-03 16:01:00.000
12049658041,-77.492,64.032,128151,POINT (-77.492 64.032),2013-12-11 15:05:00.000
12049679188,-77.495,64.015,114508,POINT (-77.495 64.015),2014-07-15 04:08:00.000
12049660607,-77.497,62.48,128152,POINT (-77.497 62.48),2014-01-24 15:30:00.000
12049655828,-77.497,62.553,128150,POINT (-77.497 62.553),2014-01-20 17:20:00.000
12049684592,-77.51,62.547,128150,POINT (-77.51000000000001 62.547),2015-04-04 19:57:00.000
12049655892,-77.512,62.789,128150,POINT (-77.512 62.789),2014-02-21 01:35:00.000
12049682915,-77.547,62.587,128146,POINT (-77.547 62.587),2015-01-14 01:24:00.000
12049684447,-77.552,63.601,128150,POINT (-77.55200000000001 63.601),2014-12-23 01:39:00.000
12049684611,-77.553,62.596,128150,POINT (-77.553 62.596),2015-04-16 19:57:00.000
12049655595,-77.572,64.161,128150,POINT (-77.572 64.161),2013-11-19 19:28:00.000
12049684612,-77.576,62.556,128150,POINT (-77.57599999999999 62.556),2015-04-18 21:59:00.000
12049660295,-77.577,63.547,128152,POINT (-77.577 63.547),2013-11-25 01:07:00.000
12049684606,-77.578,62.562,128150,POINT (-77.578 62.562),2015-04-16 07:51:00.000
12049658036,-77.588,64.026,128151,POINT (-77.58799999999999 64.026),2013-12-11 01:23:00.000
12049660711,-77.597,62.549,128152,POINT (-77.59699999999999 62.549),2014-02-19 11:30:00.000
12049660850,-77.624,62.798,128152,POINT (-77.624 62.798),2014-03-27 21:11:00.000
12049660634,-77.625,62.606,128152,POINT (-77.625 62.606),2014-01-30 15:18:00.000
12049650129,-77.652,63.96,114505,POINT (-77.652 63.96),2013-06-10 19:50:00.000
12049660288,-77.653,63.472,128152,POINT (-77.65300000000001 63.472),2013-11-23 13:03:00.000
12049684595,-77.661,62.551,128150,POINT (-77.661 62.551),2015-04-06 19:37:00.000
12049682006,-77.673,62.605,128146,POINT (-77.673 62.605),2014-01-04 11:50:00.000
12049661480,-77.675,64.167,128152,POINT (-77.675 64.167),2014-06-21 01:50:00.000
12049679247,-77.677,68.128,114508,POINT (-77.67700000000001 68.128),2014-07-27 10:12:00.000
12049684371,-77.683,64.047,128150,POINT (-77.68300000000001 64.047),2014-11-15 16:05:00.000
12049660893,-77.685,62.534,128152,POINT (-77.685 62.534),2014-04-04 17:27:00.000
12049660843,-77.69,62.562,128152,POINT (-77.69 62.562),2014-03-25 13:33:00.000
12049660891,-77.697,62.531,128152,POINT (-77.697 62.531),2014-04-04 05:14:00.000
12049682898,-77.707,62.582,128146,POINT (-77.70699999999999 62.582),2014-12-31 01:15:00.000
12049684605,-77.709,62.602,128150,POINT (-77.709 62.602),2015-04-15 00:07:00.000
12049660860,-77.71,62.583,128152,POINT (-77.70999999999999 62.583),2014-03-31 03:25:00.000
12049660571,-77.723,62.594,128152,POINT (-77.723 62.594),2014-01-18 15:21:00.000
12049683304,-77.738,72.303,128148,POINT (-77.738 72.303),2013-09-27 09:51:00.000
12049682908,-77.744,62.727,128146,POINT (-77.744 62.727),2015-01-06 23:38:00.000
12049684602,-77.752,62.656,128150,POINT (-77.752 62.656),2015-04-14 09:46:00.000
12049660840,-77.763,62.597,128152,POINT (-77.76300000000001 62.597),2014-03-25 01:11:00.000
12049649796,-77.765,62.528,114505,POINT (-77.765 62.528),2013-04-06 11:32:00.000
12049682906,-77.766,62.742,128146,POINT (-77.76600000000001 62.742),2015-01-06 03:12:00.000
12049655910,-77.767,62.017,128150,POINT (-77.767 62.017),2014-03-03 09:24:00.000
12049660587,-77.768,62.614,128152,POINT (-77.768 62.614),2014-01-22 01:53:00.000
12049637117,-77.768,63.921,66353,POINT (-77.768 63.921),2006-08-05 21:45:00.000
12049684599,-77.776,62.96,128150,POINT (-77.776 62.96),2015-04-12 03:28:00.000
12049684594,-77.777,62.535,128150,POINT (-77.777 62.535),2015-04-06 03:57:00.000
12049684587,-77.788,62.83,128150,POINT (-77.788 62.83),2015-03-31 19:39:00.000
12049684590,-77.792,62.618,128150,POINT (-77.792 62.618),2015-04-04 07:55:00.000
12049660580,-77.815,62.601,128152,POINT (-77.815 62.601),2014-01-20 13:41:00.000
12049684382,-77.819,63.658,128150,POINT (-77.819 63.658),2014-11-23 09:33:00.000
12049680218,-77.822,62.779,128145,POINT (-77.822 62.779),2014-03-19 09:39:00.000
12049649922,-77.831,62.501,114505,POINT (-77.831 62.501),2013-05-10 17:42:00.000
12049660597,-77.834,62.591,128152,POINT (-77.834 62.591),2014-01-22 15:06:00.000
12049681989,-77.835,62.897,128146,POINT (-77.83499999999999 62.897),2013-12-23 01:26:00.000
12049649916,-77.842,62.451,114505,POINT (-77.842 62.451),2013-05-08 02:05:00.000
12049683861,-77.85,62.583,128148,POINT (-77.84999999999999 62.583),2014-05-04 09:47:00.000
12049683980,-77.85,66.161,128150,POINT (-77.84999999999999 66.161),2014-07-24 09:10:00.000
12049686000,-77.859,63.641,128151,POINT (-77.85899999999999 63.641),2014-11-25 13:39:00.000
12049685998,-77.864,63.672,128151,POINT (-77.864 63.672),2014-11-25 01:10:00.000
12049655496,-77.87,65.229,128150,POINT (-77.87 65.229),2013-10-26 23:20:00.000
12049649905,-77.87,62.595,114505,POINT (-77.87 62.595),2013-05-04 11:21:00.000
12049682917,-77.89,62.607,128146,POINT (-77.89 62.607),2015-01-14 11:30:00.000
12049650137,-77.896,64.37,114505,POINT (-77.896 64.37),2013-06-11 23:29:00.000
12049658027,-77.899,63.732,128151,POINT (-77.899 63.732),2013-12-09 03:44:00.000
12049686007,-77.906,63.674,128151,POINT (-77.90600000000001 63.674),2014-11-27 01:49:00.000
12049660621,-77.912,62.615,128152,POINT (-77.91200000000001 62.615),2014-01-26 21:46:00.000
