event,id,lon,lat,datetime,geo
7980507242,LA2,16.24187826,-19.31796061,2010-03-23 10:40:00.000,POINT (16.24187826 -19.31796061)
7980507328,LA2,16.15664673,-19.25218302,2010-04-02 00:40:00.000,POINT (16.15664673 -19.25218302)
7980507337,LA2,16.05986328,-19.28616333,2010-04-02 21:41:00.000,POINT (16.05986328 -19.28616333)
7980507340,LA2,15.90260925,-19.28953247,2010-04-03 17:20:00.000,POINT (15.90260925 -19.28953247)
7980507346,LA2,15.77441203,-19.23518473,2010-04-04 09:21:00.000,POINT (15.77441203 -19.23518473)
7980507478,LA2,15.87760213,-19.18430786,2010-04-17 17:20:00.000,POINT (15.87760213 -19.18430786)
7980507703,LA2,15.97887268,-19.18715413,2010-05-06 15:41:00.000,POINT (15.97887268 -19.18715413)
7980507710,LA2,15.86320292,-19.19576416,2010-05-07 19:01:00.000,POINT (15.86320292 -19.19576416)
7980508339,LA2,15.96464132,-19.21865031,2010-07-02 09:41:00.000,POINT (15.96464132 -19.21865031)
7980508384,LA2,15.8840037,-19.15877482,2010-07-06 07:41:00.000,POINT (15.8840037 -19.15877482)
7980508413,LA2,15.83810425,-19.15974121,2010-07-09 23:01:00.000,POINT (15.83810425 -19.15974121)
7980564136,LA26,15.88496399,-19.20182292,2009-10-07 09:40:00.000,POINT (15.88496399 -19.20182292)
7980564138,LA26,15.98304545,-19.26572673,2009-10-08 04:40:00.000,POINT (15.98304545 -19.26572673)
7980564162,LA26,16.08725077,-19.20034993,2009-10-11 21:40:00.000,POINT (16.08725077 -19.20034993)
7980564166,LA26,16.24516703,-19.14371541,2009-10-13 07:20:00.000,POINT (16.24516703 -19.14371541)
7980564175,LA26,16.32057088,-19.07225138,2009-10-14 17:00:00.000,POINT (16.32057088 -19.07225138)
7980564179,LA26,16.42078552,-19.06300456,2009-10-15 03:21:00.000,POINT (16.42078552 -19.06300456)
7980564186,LA26,16.53069458,-19.07459106,2009-10-16 07:20:00.000,POINT (16.53069458 -19.07459106)
7980564204,LA26,16.61178691,-19.27877604,2009-10-19 20:00:00.000,POINT (16.61178691 -19.27877604)
7980564225,LA26,16.74677836,-19.29405721,2009-10-23 06:40:00.000,POINT (16.74677836 -19.29405721)
7980564230,LA26,16.781014,-19.1946106,2009-10-23 21:00:00.000,POINT (16.781014 -19.1946106)
7980564251,LA26,16.69423319,-19.13149007,2009-10-27 13:40:00.000,POINT (16.69423319 -19.13149007)
7980564254,LA26,16.63077698,-19.05044963,2009-10-27 20:20:00.000,POINT (16.63077698 -19.05044963)
7980564284,LA26,16.73670756,-19.16548869,2009-11-02 23:20:00.000,POINT (16.73670756 -19.16548869)
7980564294,LA26,16.73153381,-19.26810099,2009-11-04 02:20:00.000,POINT (16.73153381 -19.26810099)
7980564315,LA26,16.6007843,-19.25582886,2009-11-09 00:00:00.000,POINT (16.6007843 -19.25582886)
7980564322,LA26,16.54847005,-19.00325724,2009-11-09 23:20:00.000,POINT (16.54847005 -19.00325724)
7980564342,LA26,16.46732585,-19.06475016,2009-11-15 00:40:00.000,POINT (16.46732585 -19.06475016)
7980564371,LA26,16.57911377,-19.00414632,2009-11-20 01:00:00.000,POINT (16.57911377 -19.00414632)
7980564376,LA26,16.67011312,-19.06560669,2009-11-20 19:00:00.000,POINT (16.67011312 -19.06560669)
7980564396,LA26,16.55334371,-19.07995199,2009-11-24 12:40:00.000,POINT (16.55334371 -19.07995199)
7980564424,LA26,16.41448059,-19.14196574,2009-11-27 19:20:00.000,POINT (16.41448059 -19.14196574)
7980564434,LA26,16.40711568,-19.26790161,2009-11-28 22:40:00.000,POINT (16.40711568 -19.26790161)
7980564455,LA26,16.36864827,-19.0506307,2009-12-03 04:20:00.000,POINT (16.36864827 -19.0506307)
7980564457,LA26,16.47647502,-19.07520752,2009-12-04 12:40:00.000,POINT (16.47647502 -19.07520752)
7980564481,LA26,16.57036743,-19.02392985,2009-12-08 20:00:00.000,POINT (16.57036743 -19.02392985)
7980564494,LA26,16.67960714,-19.05844727,2009-12-11 23:20:00.000,POINT (16.67960714 -19.05844727)
7980564512,LA26,16.74615377,-19.21402384,2009-12-16 02:00:00.000,POINT (16.74615377 -19.21402384)
7980564565,LA26,16.64364014,-19.25549316,2009-12-23 18:00:00.000,POINT (16.64364014 -19.25549316)
7980564568,LA26,16.57759806,-19.17399089,2009-12-24 22:20:00.000,POINT (16.57759806 -19.17399089)
7980564572,LA26,16.46930339,-19.07460327,2009-12-25 13:20:00.000,POINT (16.46930339 -19.07460327)
7980564581,LA26,16.31949768,-19.08458049,2009-12-26 23:20:00.000,POINT (16.31949768 -19.08458049)
7980564593,LA26,16.26371969,-19.24024658,2009-12-30 01:00:00.000,POINT (16.26371969 -19.24024658)
7980564597,LA26,16.38938192,-19.21088053,2009-12-31 04:00:00.000,POINT (16.38938192 -19.21088053)
7980564604,LA26,16.41929932,-19.35627441,2009-12-31 22:20:00.000,POINT (16.41929932 -19.35627441)
7980564608,LA26,16.56270345,-19.34256185,2010-01-01 08:00:00.000,POINT (16.56270345 -19.34256185)
7980564614,LA26,16.64786377,-19.4215922,2010-01-02 15:00:00.000,POINT (16.64786377 -19.4215922)
7980564639,LA26,16.63824666,-19.3002299,2010-01-09 03:20:00.000,POINT (16.63824666 -19.3002299)
7980564672,LA26,16.71378377,-19.23019206,2010-01-16 14:40:00.000,POINT (16.71378377 -19.23019206)
7980564686,LA26,16.5787974,-19.32349447,2010-01-20 06:40:00.000,POINT (16.5787974 -19.32349447)
7980564690,LA26,16.47769979,-19.21950073,2010-01-21 11:00:00.000,POINT (16.47769979 -19.21950073)
7980564695,LA26,16.34086405,-19.22910767,2010-01-23 12:00:00.000,POINT (16.34086405 -19.22910767)
7980564699,LA26,16.2542277,-19.28586222,2010-01-23 22:40:00.000,POINT (16.2542277 -19.28586222)
7980564709,LA26,16.06939596,-19.30566813,2010-01-26 02:20:00.000,POINT (16.06939596 -19.30566813)
7980564716,LA26,16.20642598,-19.28475138,2010-01-28 07:00:00.000,POINT (16.20642598 -19.28475138)
7980564718,LA26,16.32289124,-19.25158895,2010-01-28 22:20:00.000,POINT (16.32289124 -19.25158895)
7980564723,LA26,16.42867228,-19.2417867,2010-01-29 17:40:00.000,POINT (16.42867228 -19.2417867)
7980564776,LA26,16.5127594,-19.18739217,2010-02-09 02:20:00.000,POINT (16.5127594 -19.18739217)
7980564789,LA26,16.61040039,-19.16309204,2010-02-10 17:20:00.000,POINT (16.61040039 -19.16309204)
7980564809,LA26,16.69972026,-19.22430013,2010-02-14 10:20:00.000,POINT (16.69972026 -19.22430013)
7980564823,LA26,16.59719238,-19.1381368,2010-02-17 05:40:00.000,POINT (16.59719238 -19.1381368)
7980564927,LA26,16.47406921,-19.11196493,2010-03-09 00:00:00.000,POINT (16.47406921 -19.11196493)
7980564980,LA26,16.56999003,-19.14538574,2010-03-18 23:00:00.000,POINT (16.56999003 -19.14538574)
7980565030,LA26,16.58110352,-19.28150228,2010-03-29 08:20:00.000,POINT (16.58110352 -19.28150228)
7980565059,LA26,16.65958252,-19.3485494,2010-04-02 19:00:00.000,POINT (16.65958252 -19.3485494)
7980565078,LA26,16.55371195,-19.33046468,2010-04-05 20:20:00.000,POINT (16.55371195 -19.33046468)
7980565093,LA26,16.46060181,-19.24972738,2010-04-08 04:00:00.000,POINT (16.46060181 -19.24972738)
7980565102,LA26,16.3596578,-19.22334595,2010-04-09 14:40:00.000,POINT (16.3596578 -19.22334595)
7980565130,LA26,16.25952352,-19.20888062,2010-04-14 09:20:00.000,POINT (16.25952352 -19.20888062)
7980565145,LA26,16.16610718,-19.30608927,2010-04-16 14:40:00.000,POINT (16.16610718 -19.30608927)
7980565149,LA26,16.06126811,-19.30020345,2010-04-17 04:40:00.000,POINT (16.06126811 -19.30020345)
7980565151,LA26,15.9572581,-19.29122721,2010-04-18 00:40:00.000,POINT (15.9572581 -19.29122721)
7980565172,LA26,16.07275899,-19.31718343,2010-04-22 04:20:00.000,POINT (16.07275899 -19.31718343)
7980565184,LA26,15.95063375,-19.29418132,2010-04-24 02:20:00.000,POINT (15.95063375 -19.29418132)
7980565192,LA26,16.06875,-19.27446289,2010-04-25 01:20:00.000,POINT (16.06875 -19.27446289)
7980565255,LA26,16.13354797,-19.36118774,2010-05-08 02:40:00.000,POINT (16.13354797 -19.36118774)
7980565263,LA26,16.12369283,-19.25821737,2010-05-09 08:40:00.000,POINT (16.12369283 -19.25821737)
7980565380,LA26,16.19526367,-19.17812093,2010-05-30 20:00:00.000,POINT (16.19526367 -19.17812093)
7980565431,LA26,16.11271667,-19.24500732,2010-06-08 19:40:00.000,POINT (16.11271667 -19.24500732)
7980565510,LA26,15.94048767,-19.31139526,2010-06-24 20:00:00.000,POINT (15.94048767 -19.31139526)
7980565514,LA26,15.91494649,-19.20963135,2010-06-25 19:20:00.000,POINT (15.91494649 -19.20963135)
7980565535,LA26,15.94302063,-19.31218669,2010-06-29 20:40:00.000,POINT (15.94302063 -19.31218669)
7980565583,LA26,15.89479574,-19.18583171,2010-07-08 15:40:00.000,POINT (15.89479574 -19.18583171)
7980565594,LA26,15.93951518,-19.30991211,2010-07-10 17:40:00.000,POINT (15.93951518 -19.30991211)
7980565722,LA26,15.93031718,-19.19094849,2010-08-01 00:00:00.000,POINT (15.93031718 -19.19094849)
7980565734,LA26,15.95234985,-19.28855794,2010-08-03 00:20:00.000,POINT (15.95234985 -19.28855794)
7980565906,LA26,16.06931966,-19.24902547,2010-09-04 21:00:00.000,POINT (16.06931966 -19.24902547)
7980565907,LA26,16.15163981,-19.18651123,2010-09-05 09:00:00.000,POINT (16.15163981 -19.18651123)
7980565914,LA26,16.23403931,-19.11397298,2010-09-07 07:40:00.000,POINT (16.23403931 -19.11397298)
7980565917,LA26,16.3243103,-19.05912069,2010-09-07 18:40:00.000,POINT (16.3243103 -19.05912069)
7980565920,LA26,16.47017008,-19.04053141,2010-09-08 16:20:00.000,POINT (16.47017008 -19.04053141)
7980565941,LA26,16.35312907,-19.0421346,2010-09-14 20:00:00.000,POINT (16.35312907 -19.0421346)
7980565945,LA26,16.25848592,-19.08164469,2010-09-15 19:20:00.000,POINT (16.25848592 -19.08164469)
7980565955,LA26,16.17717997,-19.15138957,2010-09-16 18:40:00.000,POINT (16.17717997 -19.15138957)
7980565961,LA26,16.09600627,-19.26118164,2010-09-18 02:00:00.000,POINT (16.09600627 -19.26118164)
7980565965,LA26,15.97360738,-19.26847941,2010-09-19 06:40:00.000,POINT (15.97360738 -19.26847941)
7980565975,LA26,16.15115967,-19.20030924,2010-09-21 12:00:00.000,POINT (16.15115967 -19.20030924)
7980565986,LA26,16.07470703,-19.26907349,2010-09-23 06:40:00.000,POINT (16.07470703 -19.26907349)
7980566010,LA26,16.15384521,-19.20694173,2010-09-26 01:20:00.000,POINT (16.15384521 -19.20694173)
7980566094,LA26,16.23317261,-19.11729533,2010-10-10 16:00:00.000,POINT (16.23317261 -19.11729533)
7980566101,LA26,16.35062663,-19.04076335,2010-10-11 20:20:00.000,POINT (16.35062663 -19.04076335)
7980566111,LA26,16.4687734,-19.0551534,2010-10-12 20:40:00.000,POINT (16.4687734 -19.0551534)
7980566207,LA26,16.55207926,-18.99899699,2010-11-01 19:20:00.000,POINT (16.55207926 -18.99899699)
7980566240,LA26,16.65579325,-18.97496541,2010-11-06 21:40:00.000,POINT (16.65579325 -18.97496541)
7980566245,LA26,16.53683879,-18.99974976,2010-11-08 05:00:00.000,POINT (16.53683879 -18.99974976)
7980566261,LA26,16.69296468,-19.0257609,2010-11-12 17:00:00.000,POINT (16.69296468 -19.0257609)
7980566282,LA26,16.70097046,-19.17707723,2010-11-16 22:40:00.000,POINT (16.70097046 -19.17707723)
7980566296,LA26,16.74156087,-19.27008667,2010-11-18 11:40:00.000,POINT (16.74156087 -19.27008667)
7980566305,LA26,16.82068075,-19.37727661,2010-11-19 21:20:00.000,POINT (16.82068075 -19.37727661)
7980566326,LA26,16.72338155,-19.43637492,2010-11-25 05:40:00.000,POINT (16.72338155 -19.43637492)
7980566331,LA26,16.73717041,-19.33481242,2010-11-26 13:20:00.000,POINT (16.73717041 -19.33481242)
7980566404,LA26,16.70814006,-19.23688965,2010-12-09 11:40:00.000,POINT (16.70814006 -19.23688965)
7980566437,LA26,16.66869812,-19.34758911,2010-12-15 13:40:00.000,POINT (16.66869812 -19.34758911)
7980566462,LA26,16.64391683,-19.24496867,2010-12-21 23:40:00.000,POINT (16.64391683 -19.24496867)
7980566470,LA26,16.73215434,-19.31532796,2010-12-23 17:20:00.000,POINT (16.73215434 -19.31532796)
7980566499,LA26,16.78097127,-19.17668864,2010-12-27 21:00:00.000,POINT (16.78097127 -19.17668864)
7980566503,LA26,16.68200989,-19.11431274,2010-12-28 20:00:00.000,POINT (16.68200989 -19.11431274)
7980572947,LA27,15.82788493,-19.22820435,2009-10-07 04:21:00.000,POINT (15.82788493 -19.22820435)
7980572955,LA27,15.92212016,-19.19031779,2009-10-07 20:20:00.000,POINT (15.92212016 -19.19031779)
7980572968,LA27,15.95927327,-19.30044556,2009-10-08 21:41:00.000,POINT (15.95927327 -19.30044556)
7980573019,LA27,15.92079976,-19.19470011,2009-10-14 20:00:00.000,POINT (15.92079976 -19.19470011)
7980573029,LA27,15.93362528,-19.29396973,2009-10-16 00:00:00.000,POINT (15.93362528 -19.29396973)
7980573040,LA27,16.0580129,-19.21647746,2009-10-16 21:41:00.000,POINT (16.0580129 -19.21647746)
7980573055,LA27,15.96586507,-19.27745565,2009-10-18 15:40:00.000,POINT (15.96586507 -19.27745565)
7980573059,LA27,15.86117655,-19.27171224,2009-10-19 06:20:00.000,POINT (15.86117655 -19.27171224)
7980573065,LA27,15.75934957,-19.26334839,2009-10-19 20:40:00.000,POINT (15.75934957 -19.26334839)
7980573118,LA27,15.66826986,-19.18424276,2009-10-24 08:00:00.000,POINT (15.66826986 -19.18424276)
7980573131,LA27,15.83330282,-19.17348226,2009-10-25 19:20:00.000,POINT (15.83330282 -19.17348226)
7980573159,LA27,15.86192424,-19.27881063,2009-10-28 21:20:00.000,POINT (15.86192424 -19.27881063)
7980573162,LA27,15.98508097,-19.32379557,2009-10-29 01:40:00.000,POINT (15.98508097 -19.32379557)
7980573174,LA27,16.09368083,-19.30405884,2009-10-29 16:21:00.000,POINT (16.09368083 -19.30405884)
7980573175,LA27,16.23233948,-19.20263062,2009-10-29 23:01:00.000,POINT (16.23233948 -19.20263062)
7980573180,LA27,16.36836039,-19.14128621,2009-10-30 19:40:00.000,POINT (16.36836039 -19.14128621)
7980573193,LA27,16.46160278,-19.05542399,2009-10-31 17:00:00.000,POINT (16.46160278 -19.05542399)
7980573194,LA27,16.66450297,-19.09718018,2009-11-01 04:41:00.000,POINT (16.66450297 -19.09718018)
7980573222,LA27,16.74773254,-19.0304423,2009-11-03 23:20:00.000,POINT (16.74773254 -19.0304423)
7980573461,LA27,16.83720296,-19.10287272,2009-11-27 02:20:00.000,POINT (16.83720296 -19.10287272)
7980573525,LA27,16.94231669,-19.06252441,2009-12-02 22:01:00.000,POINT (16.94231669 -19.06252441)
7980573547,LA27,16.80948588,-19.02526449,2009-12-05 10:00:00.000,POINT (16.80948588 -19.02526449)
7980573576,LA27,16.73115641,-19.09202067,2009-12-08 09:41:00.000,POINT (16.73115641 -19.09202067)
7980573716,LA27,16.78693136,-19.17875977,2009-12-20 12:41:00.000,POINT (16.78693136 -19.17875977)
7980573749,LA27,16.71687215,-19.1002889,2009-12-23 08:41:00.000,POINT (16.71687215 -19.1002889)
7980573785,LA27,16.625059,-19.15354411,2009-12-26 17:00:00.000,POINT (16.625059 -19.15354411)
7980573834,LA27,16.52348938,-19.15402832,2009-12-30 18:40:00.000,POINT (16.52348938 -19.15402832)
7980573928,LA27,16.62653503,-19.12351074,2010-01-10 10:01:00.000,POINT (16.62653503 -19.12351074)
7980574010,LA27,16.52518311,-19.12700806,2010-01-18 11:00:00.000,POINT (16.52518311 -19.12700806)
7980574109,LA27,16.62899068,-19.11177572,2010-01-27 15:41:00.000,POINT (16.62899068 -19.11177572)
7980574115,LA27,16.4858134,-19.10008952,2010-01-28 10:00:00.000,POINT (16.4858134 -19.10008952)
7980574117,LA27,16.41319377,-19.18134155,2010-01-28 14:41:00.000,POINT (16.41319377 -19.18134155)
7980574122,LA27,16.25162659,-19.25339762,2010-01-28 21:41:00.000,POINT (16.25162659 -19.25339762)
7980574124,LA27,16.13586731,-19.31126506,2010-01-29 02:21:00.000,POINT (16.13586731 -19.31126506)
7980574251,LA27,16.03397013,-19.32104899,2010-02-10 00:00:00.000,POINT (16.03397013 -19.32104899)
7980574258,LA27,15.91094259,-19.30512085,2010-02-10 21:21:00.000,POINT (15.91094259 -19.30512085)
7980574270,LA27,15.79853007,-19.27607625,2010-02-11 19:01:00.000,POINT (15.79853007 -19.27607625)
7980574276,LA27,15.67912191,-19.23722127,2010-02-12 09:01:00.000,POINT (15.67912191 -19.23722127)
7980574289,LA27,15.52980245,-19.21212362,2010-02-13 20:40:00.000,POINT (15.52980245 -19.21212362)
7980574293,LA27,15.40244853,-19.18031209,2010-02-14 00:20:00.000,POINT (15.40244853 -19.18031209)
7980574295,LA27,15.27022705,-19.16555176,2010-02-14 07:41:00.000,POINT (15.27022705 -19.16555176)
7980574310,LA27,15.11572978,-19.10455933,2010-02-15 20:20:00.000,POINT (15.11572978 -19.10455933)
7980574341,LA27,15.18233541,-19.02516886,2010-02-18 12:40:00.000,POINT (15.18233541 -19.02516886)
7980574351,LA27,15.08150635,-19.04696859,2010-02-19 13:01:00.000,POINT (15.08150635 -19.04696859)
7980574356,LA27,15.0053538,-19.12270101,2010-02-19 22:00:00.000,POINT (15.0053538 -19.12270101)
7980574363,LA27,14.96088867,-18.99539795,2010-02-20 10:41:00.000,POINT (14.96088867 -18.99539795)
7980574373,LA27,15.06362813,-18.97912598,2010-02-21 16:21:00.000,POINT (15.06362813 -18.97912598)
7980574378,LA27,15.17375081,-19.06259562,2010-02-22 07:21:00.000,POINT (15.17375081 -19.06259562)
7980574381,LA27,15.24050293,-18.98063354,2010-02-22 18:00:00.000,POINT (15.24050293 -18.98063354)
7980574389,LA27,15.19784444,-19.08452352,2010-02-23 06:41:00.000,POINT (15.19784444 -19.08452352)
7980574393,LA27,15.31925659,-19.13071899,2010-02-23 19:41:00.000,POINT (15.31925659 -19.13071899)
7980574396,LA27,15.41391195,-19.18413696,2010-02-23 23:01:00.000,POINT (15.41391195 -19.18413696)
7980574400,LA27,15.56009725,-19.21919556,2010-02-24 03:21:00.000,POINT (15.56009725 -19.21919556)
7980574404,LA27,15.66177775,-19.23874919,2010-02-24 09:01:00.000,POINT (15.66177775 -19.23874919)
7980574410,LA27,15.78629252,-19.26920369,2010-02-24 22:01:00.000,POINT (15.78629252 -19.26920369)
7980574421,LA27,15.89472249,-19.29643555,2010-02-25 21:41:00.000,POINT (15.89472249 -19.29643555)
7980574424,LA27,16.00730489,-19.33215129,2010-02-26 06:01:00.000,POINT (16.00730489 -19.33215129)
7980574440,LA27,16.11909485,-19.31901449,2010-02-27 19:00:00.000,POINT (16.11909485 -19.31901449)
7980574451,LA27,16.21501058,-19.27838135,2010-02-28 19:20:00.000,POINT (16.21501058 -19.27838135)
7980574460,LA27,16.29852193,-19.20490519,2010-03-01 17:00:00.000,POINT (16.29852193 -19.20490519)
7980574463,LA27,16.41136678,-19.16983846,2010-03-02 01:41:00.000,POINT (16.41136678 -19.16983846)
7980574504,LA27,16.49621582,-19.10807699,2010-03-05 19:01:00.000,POINT (16.49621582 -19.10807699)
7980574541,LA27,16.51826681,-19.20697225,2010-03-09 19:01:00.000,POINT (16.51826681 -19.20697225)
7980574608,LA27,16.38765055,-19.22588094,2010-03-16 07:01:00.000,POINT (16.38765055 -19.22588094)
7980574612,LA27,16.26959534,-19.28687337,2010-03-16 15:40:00.000,POINT (16.26959534 -19.28687337)
7980574691,LA27,16.14736125,-19.30128581,2010-03-24 13:00:00.000,POINT (16.14736125 -19.30128581)
7980574728,LA27,16.03316752,-19.29612223,2010-03-28 11:41:00.000,POINT (16.03316752 -19.29612223)
7980574950,LA27,15.93420308,-19.27711589,2010-04-17 15:41:00.000,POINT (15.93420308 -19.27711589)
7980574977,LA27,16.03640238,-19.26147868,2010-04-20 14:41:00.000,POINT (16.03640238 -19.26147868)
7980574993,LA27,16.2911794,-19.15822347,2010-04-26 02:20:00.000,POINT (16.2911794 -19.15822347)
7980574997,LA27,16.231604,-19.25246785,2010-04-26 12:41:00.000,POINT (16.231604 -19.25246785)
7980575009,LA27,16.13350525,-19.2872762,2010-04-27 15:40:00.000,POINT (16.13350525 -19.2872762)
7980575247,LA27,16.03297017,-19.33920898,2010-05-21 15:01:00.000,POINT (16.03297017 -19.33920898)
7980575260,LA27,15.91519165,-19.29710083,2010-05-22 21:01:00.000,POINT (15.91519165 -19.29710083)
7980575269,LA27,15.88273519,-19.18059896,2010-05-23 19:41:00.000,POINT (15.88273519 -19.18059896)
7980575282,LA27,15.89454346,-19.29080404,2010-05-24 16:41:00.000,POINT (15.89454346 -19.29080404)
7980575286,LA27,16.00542908,-19.33103434,2010-05-24 21:40:00.000,POINT (16.00542908 -19.33103434)
7980575294,LA27,15.89615173,-19.20693156,2010-05-25 16:00:00.000,POINT (15.89615173 -19.20693156)
7980575298,LA27,15.74011637,-19.19757284,2010-05-26 01:01:00.000,POINT (15.74011637 -19.19757284)
7980575303,LA27,15.64635824,-19.24678752,2010-05-26 15:01:00.000,POINT (15.64635824 -19.24678752)
7980575305,LA27,15.32901917,-19.1682373,2010-05-27 01:00:00.000,POINT (15.32901917 -19.1682373)
7980575309,LA27,15.21598918,-19.15309448,2010-05-27 10:40:00.000,POINT (15.21598918 -19.15309448)
7980575315,LA27,15.25903524,-18.98825684,2010-05-27 20:01:00.000,POINT (15.25903524 -18.98825684)
7980575316,LA27,15.17754618,-19.06975505,2010-05-28 05:21:00.000,POINT (15.17754618 -19.06975505)
7980575319,LA27,15.09498393,-19.01194255,2010-05-28 19:41:00.000,POINT (15.09498393 -19.01194255)
7980575323,LA27,14.95730082,-19.0175415,2010-05-29 02:41:00.000,POINT (14.95730082 -19.0175415)
7980575366,LA27,14.85667318,-19.03864543,2010-06-01 18:40:00.000,POINT (14.85667318 -19.03864543)
7980575374,LA27,14.75956523,-19.06404826,2010-06-02 15:20:00.000,POINT (14.75956523 -19.06404826)
7980575394,LA27,14.8382192,-19.16357829,2010-06-04 20:20:00.000,POINT (14.8382192 -19.16357829)
7980575400,LA27,14.90281881,-19.05357666,2010-06-05 20:40:00.000,POINT (14.90281881 -19.05357666)
7980575423,LA27,15.00202332,-19.06819661,2010-06-07 21:41:00.000,POINT (15.00202332 -19.06819661)
7980575430,LA27,15.11861165,-19.04785156,2010-06-08 15:40:00.000,POINT (15.11861165 -19.04785156)
7980575431,LA27,15.23477987,-19.03913371,2010-06-08 19:00:00.000,POINT (15.23477987 -19.03913371)
7980575459,LA27,15.31554769,-19.0994283,2010-06-11 04:00:00.000,POINT (15.31554769 -19.0994283)
7980575468,LA27,15.3564799,-19.19152629,2010-06-11 19:00:00.000,POINT (15.3564799 -19.19152629)
7980575473,LA27,15.55081177,-19.21669515,2010-06-12 01:20:00.000,POINT (15.55081177 -19.21669515)
7980511290,LA3,15.9710734,-19.18587443,2008-10-30 04:01:00.000,POINT (15.9710734 -19.18587443)
7980511389,LA3,15.82717997,-19.1741984,2008-11-08 02:00:00.000,POINT (15.82717997 -19.1741984)
7980511490,LA3,15.92748718,-19.18462728,2008-11-17 03:00:00.000,POINT (15.92748718 -19.18462728)
7980511616,LA3,15.8265096,-19.17585449,2008-11-27 03:00:00.000,POINT (15.8265096 -19.17585449)
7980511633,LA3,15.72395426,-19.13887736,2008-11-28 19:20:00.000,POINT (15.72395426 -19.13887736)
7980511648,LA3,15.62907104,-19.10293783,2008-11-30 10:41:00.000,POINT (15.62907104 -19.10293783)
7980511976,LA3,15.52560221,-19.05006917,2008-12-31 21:40:00.000,POINT (15.52560221 -19.05006917)
7980511979,LA3,15.4184906,-18.97524211,2009-01-01 08:21:00.000,POINT (15.4184906 -18.97524211)
7980512003,LA3,15.31479085,-18.95023397,2009-01-03 06:41:00.000,POINT (15.31479085 -18.95023397)
7980512289,LA3,15.34308777,-18.85430501,2009-01-30 20:20:00.000,POINT (15.34308777 -18.85430501)
7980512319,LA3,15.32984721,-18.96093953,2009-02-02 20:41:00.000,POINT (15.32984721 -18.96093953)
7980513102,LA3,15.34117228,-18.78262126,2009-04-16 22:40:00.000,POINT (15.34117228 -18.78262126)
7980513152,LA3,15.37749837,-18.6822286,2009-04-21 05:41:00.000,POINT (15.37749837 -18.6822286)
7980513174,LA3,15.2877655,-18.61178589,2009-04-24 12:00:00.000,POINT (15.2877655 -18.61178589)
7980513178,LA3,15.38838298,-18.62609456,2009-05-02 10:01:00.000,POINT (15.38838298 -18.62609456)
7980513199,LA3,15.25342814,-18.61033122,2009-05-03 21:20:00.000,POINT (15.25342814 -18.61033122)
7980513204,LA3,15.05124003,-18.66135457,2009-05-06 05:41:00.000,POINT (15.05124003 -18.66135457)
7980513218,LA3,14.93853251,-18.69752808,2009-05-07 08:40:00.000,POINT (14.93853251 -18.69752808)
7980513222,LA3,14.82455444,-18.71257935,2009-05-07 13:41:00.000,POINT (14.82455444 -18.71257935)
7980513231,LA3,14.96331584,-18.79422201,2009-05-08 01:00:00.000,POINT (14.96331584 -18.79422201)
7980513237,LA3,14.89465637,-18.71365356,2009-05-08 14:21:00.000,POINT (14.89465637 -18.71365356)
7980513242,LA3,15.0223704,-18.73671265,2009-05-09 01:00:00.000,POINT (15.0223704 -18.73671265)
7980513250,LA3,14.97018534,-18.63862915,2009-05-09 10:00:00.000,POINT (14.97018534 -18.63862915)
7980513255,LA3,15.06983948,-18.68977661,2009-05-10 02:41:00.000,POINT (15.06983948 -18.68977661)
7980513260,LA3,15.17669067,-18.69358317,2009-05-10 09:41:00.000,POINT (15.17669067 -18.69358317)
7980513266,LA3,15.25590413,-18.62641805,2009-05-10 18:00:00.000,POINT (15.25590413 -18.62641805)
7980513272,LA3,15.36217448,-18.67746785,2009-05-11 12:41:00.000,POINT (15.36217448 -18.67746785)
7980513286,LA3,15.20130005,-18.69337158,2009-05-12 20:41:00.000,POINT (15.20130005 -18.69337158)
7980513289,LA3,15.09724325,-18.70528158,2009-05-13 08:41:00.000,POINT (15.09724325 -18.70528158)
7980513293,LA3,15.2690033,-18.61494954,2009-05-13 20:20:00.000,POINT (15.2690033 -18.61494954)
7980513297,LA3,15.36950684,-18.62117513,2009-05-14 00:01:00.000,POINT (15.36950684 -18.62117513)
7980513304,LA3,15.24590658,-18.63161621,2009-05-14 19:00:00.000,POINT (15.24590658 -18.63161621)
7980513317,LA3,15.37276103,-18.62741496,2009-05-16 06:00:00.000,POINT (15.37276103 -18.62741496)
7980513325,LA3,15.21189575,-18.69240926,2009-05-16 19:20:00.000,POINT (15.21189575 -18.69240926)
7980513327,LA3,15.07166951,-18.67924601,2009-05-17 00:20:00.000,POINT (15.07166951 -18.67924601)
7980513336,LA3,15.14844157,-18.61336263,2009-05-17 14:00:00.000,POINT (15.14844157 -18.61336263)
7980513342,LA3,15.24723104,-18.63557129,2009-05-18 08:20:00.000,POINT (15.24723104 -18.63557129)
7980513381,LA3,15.35631307,-18.67715047,2009-05-22 08:41:00.000,POINT (15.35631307 -18.67715047)
7980513382,LA3,15.45889079,-18.69131673,2009-05-22 17:41:00.000,POINT (15.45889079 -18.69131673)
7980513437,LA3,15.3539683,-18.66196289,2009-05-27 14:21:00.000,POINT (15.3539683 -18.66196289)
7980513513,LA3,15.44465434,-18.7269043,2009-06-03 19:00:00.000,POINT (15.44465434 -18.7269043)
