event,visible,datetime,lon,lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,id,study-name
16561518572,true,2018-07-31 17:01:52.000,-100.3479462,49.8812561,"gps","Calidris melanotos","175186","175186","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518573,true,2018-08-01 16:59:44.000,-100.2330246,49.8202515,"gps","Calidris melanotos","175186","175186","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518574,true,2018-08-02 17:01:52.000,-100.2341766,49.8191757,"gps","Calidris melanotos","175186","175186","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518575,true,2018-08-03 16:59:44.000,-100.1729126,49.2519798,"gps","Calidris melanotos","175186","175186","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518576,true,2018-08-04 17:01:52.000,-100.1689987,49.2497025,"gps","Calidris melanotos","175186","175186","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518577,true,2018-08-05 16:59:44.000,-100.2330017,49.8202515,"gps","Calidris melanotos","175186","175186","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518578,true,2018-08-06 17:01:52.000,-100.1720963,49.2525177,"gps","Calidris melanotos","175186","175186","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518579,true,2018-08-07 16:59:44.000,-100.1685104,49.3397903,"gps","Calidris melanotos","175186","175186","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518580,true,2018-08-08 17:01:52.000,-100.168129,49.3402252,"gps","Calidris melanotos","175186","175186","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518581,true,2018-08-09 16:59:44.000,-100.1682053,49.3399429,"gps","Calidris melanotos","175186","175186","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518582,true,2018-08-10 17:01:52.000,-100.1682587,49.3399925,"gps","Calidris melanotos","175186","175186","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518583,true,2018-08-11 16:59:44.000,-100.1683578,49.3399925,"gps","Calidris melanotos","175186","175186","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518584,true,2018-08-12 17:01:52.000,-100.1690979,49.3398666,"gps","Calidris melanotos","175186","175186","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518585,true,2018-08-13 16:59:44.000,-100.1553574,49.3368721,"gps","Calidris melanotos","175186","175186","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518586,true,2018-08-14 17:01:52.000,-100.1759872,49.2789879,"gps","Calidris melanotos","175186","175186","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518587,true,2018-08-15 16:59:44.000,-100.1688995,49.3398666,"gps","Calidris melanotos","175186","175186","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518588,true,2018-08-16 17:01:52.000,-100.1689987,49.3397903,"gps","Calidris melanotos","175186","175186","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518589,true,2018-06-22 16:59:44.000,-145.7967987,70.1175461,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518590,true,2018-06-23 17:01:52.000,-145.796875,70.1175461,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518591,true,2018-06-24 16:59:44.000,-145.7969055,70.117569,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518592,true,2018-06-25 17:01:52.000,-145.7951813,70.1170578,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518593,true,2018-06-26 16:59:44.000,-145.7969055,70.1175919,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518594,true,2018-06-27 17:01:52.000,-145.7913971,70.1184921,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518595,true,2018-06-28 16:59:44.000,-145.7969055,70.1175919,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518596,true,2018-06-29 17:01:52.000,-145.7969055,70.1175919,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518597,true,2018-06-30 16:59:44.000,-145.7969055,70.1175919,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518598,true,2018-07-01 17:01:52.000,-145.7969208,70.1175919,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518599,true,2018-07-02 16:59:44.000,-145.796875,70.117569,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518600,true,2018-07-03 17:01:52.000,-145.7960358,70.1169052,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518601,true,2018-07-04 16:59:44.000,-145.796875,70.117569,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518602,true,2018-07-05 17:01:52.000,-145.7969055,70.117569,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518603,true,2018-07-06 16:59:44.000,-145.7968292,70.1175919,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518604,true,2018-07-07 17:01:52.000,-145.7921906,70.1193848,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518605,true,2018-07-08 16:59:44.000,-145.7969208,70.1176224,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518606,true,2018-07-09 17:01:52.000,-145.7969055,70.117569,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518607,true,2018-07-10 16:59:44.000,-145.7968445,70.1176224,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518608,true,2018-07-11 17:01:52.000,-145.7970581,70.1175919,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518609,true,2018-07-12 16:59:44.000,-145.790451,70.1185379,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518610,true,2018-07-13 17:01:52.000,-145.7941437,70.118103,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518611,true,2018-07-14 16:59:44.000,-145.7888184,70.1201248,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518612,true,2018-07-15 17:01:52.000,-145.7878113,70.1198959,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518613,true,2018-07-16 16:59:44.000,-145.7872772,70.1199493,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518614,true,2018-07-17 17:01:52.000,-145.7928772,70.1195145,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518615,true,2018-07-20 16:59:44.000,-145.8125153,70.0952682,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518616,true,2018-07-21 17:01:52.000,-145.8125916,70.0952988,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518617,true,2018-07-22 16:59:44.000,-145.8125916,70.0952988,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518618,true,2018-07-23 17:01:52.000,-145.8126984,70.0952988,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518619,true,2018-07-24 16:59:44.000,-145.8126221,70.0952682,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518620,true,2018-07-25 17:01:52.000,-145.8125763,70.0952682,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518621,true,2018-07-29 17:01:52.000,-145.8125153,70.0952682,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518622,true,2018-07-31 17:01:52.000,-145.8125153,70.0952454,"gps","Calidris melanotos","175187","175187","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518623,true,2018-06-20 16:59:44.000,-156.7029572,71.3000031,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518624,true,2018-06-21 17:01:52.000,-156.7029572,71.3000031,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518625,true,2018-06-22 16:59:44.000,-156.7029419,71.3000336,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518626,true,2018-06-23 17:01:52.000,-156.7029419,71.2999802,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518627,true,2018-06-24 16:59:44.000,-156.7029877,71.3000031,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518628,true,2018-06-25 17:01:52.000,-156.7029419,71.3000336,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518629,true,2018-06-26 16:59:44.000,-156.7029419,71.3000336,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518630,true,2018-06-27 17:01:52.000,-156.7029419,71.3000031,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518631,true,2018-06-28 16:59:44.000,-156.7029419,71.3000031,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518632,true,2018-06-29 17:01:52.000,-156.7029877,71.3000336,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518633,true,2018-06-30 16:59:44.000,-156.7029877,71.3000031,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518634,true,2018-07-01 17:01:52.000,-156.7029877,71.3000336,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518635,true,2018-07-02 16:59:44.000,-156.7029572,71.3000031,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518636,true,2018-07-03 17:01:52.000,-156.7029419,71.3000031,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518637,true,2018-07-04 16:59:44.000,-156.7029572,71.3000031,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518638,true,2018-07-05 17:01:52.000,-156.7029572,71.3000336,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518639,true,2018-07-06 16:59:44.000,-156.7029572,71.3000336,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518640,true,2018-07-07 17:01:52.000,-156.7028809,71.3000031,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518641,true,2018-07-08 16:59:44.000,-156.7003326,71.301239,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518642,true,2018-07-09 17:01:52.000,-156.703476,71.2999573,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518643,true,2018-07-10 16:59:44.000,-156.7024231,71.2993927,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518644,true,2018-07-11 17:01:52.000,-156.7058868,71.2999039,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518645,true,2018-07-12 16:59:44.000,-156.0987244,71.2160645,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518646,true,2018-07-13 17:01:52.000,-144.3010712,70.5030746,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518647,true,2018-07-14 16:59:44.000,-140.7477875,69.6094818,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518648,true,2018-07-16 16:59:44.000,-131.3396912,69.8677902,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518649,true,2018-07-17 17:01:52.000,-131.3438263,69.8694534,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518650,true,2018-07-18 16:59:44.000,-131.3341827,69.8640747,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518651,true,2018-07-19 17:01:52.000,-131.334259,69.8640747,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518652,true,2018-07-20 16:59:44.000,-131.3340302,69.8639984,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518653,true,2018-07-21 17:01:52.000,-131.3341827,69.8640747,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518654,true,2018-07-22 16:59:44.000,-131.334137,69.8641052,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518655,true,2018-07-23 17:01:52.000,-131.3341827,69.8640747,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518656,true,2018-07-24 16:59:44.000,-131.3341522,69.8640518,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518657,true,2018-07-25 17:01:52.000,-131.3341827,69.8640747,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518658,true,2018-07-26 16:59:44.000,-131.3341522,69.8640289,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518659,true,2018-07-27 17:01:52.000,-131.334137,69.8640518,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518660,true,2018-07-28 16:59:44.000,-131.3341522,69.8640518,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518661,true,2018-07-29 17:01:52.000,-131.3341522,69.8640747,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518662,true,2018-07-30 16:59:44.000,-131.334137,69.8640747,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518663,true,2018-07-31 17:01:52.000,-131.3343048,69.8640289,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518664,true,2018-08-01 16:59:44.000,-131.3341827,69.8640518,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518665,true,2018-08-02 17:01:52.000,-131.3341827,69.8640518,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518666,true,2018-08-03 16:59:44.000,-131.3341522,69.8640518,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518667,true,2018-08-04 17:01:52.000,-131.334137,69.8640518,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518668,true,2018-08-05 16:59:44.000,-131.3341827,69.8640518,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518669,true,2018-08-06 17:01:52.000,-131.3341522,69.8639984,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518670,true,2018-08-07 16:59:44.000,-131.334137,69.8640747,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518671,true,2018-08-08 17:01:52.000,-131.3341827,69.8640747,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
16561518672,true,2018-08-09 16:59:44.000,-131.3341827,69.8641052,"gps","Calidris melanotos","175188","175188","Arctic shorebird migration tracking study - Pectoral Sandpiper"
